time,R,W
3795.0,0.008484340480664355,0.007837377908709538
3796.0,0.008485012578689657,0.007835356426800623
3797.0,0.008485693418174326,0.00783333813139373
3798.0,0.008486382998256053,0.007831323058543265
3799.0,0.008487081318072529,0.00782931124430363
3800.0,0.008487788376761441,0.007827302724729226
3801.0,0.008488504173460478,0.007825297535874458
3802.0,0.00848922870730733,0.007823295713793728
3803.0,0.008489961977439687,0.007821297294541443
3804.0,0.00849070398299524,0.007819302314172001
3805.0,0.008491454723111674,0.007817310808739809
3806.0,0.008492214196926683,0.007815322814299266
3807.0,0.008492982403577952,0.007813338366904779
3808.0,0.008493759342203174,0.00781135750261075
3809.0,0.008494545011940035,0.007809380257471582
3810.0,0.008495339411926227,0.007807406667541677
3811.0,0.00849614254129944,0.00780543676887544
3812.0,0.00849695439919736,0.007803470597527272
3813.0,0.00849777498475768,0.00780150818955158
3814.0,0.008498604297118087,0.007799549581002763
3815.0,0.00849944233541627,0.0077975948079352245
3816.0,0.008500289098789922,0.007795643906403371
3817.0,0.008501144586376727,0.007793696912461602
3818.0,0.00850200879731438,0.007791753862164323
3819.0,0.008502881730740566,0.007789814791565936
3820.0,0.008503763385792978,0.007787879736720845
3821.0,0.0085046537616093,0.007785948733683452
3822.0,0.008505552857327228,0.00778402181850816
3823.0,0.008506460672084446,0.007782099027249374
3824.0,0.008507377205018646,0.007780180395961496
3825.0,0.008508302455267517,0.007778265960698929
3826.0,0.008509236421968748,0.0077763557575160755
3827.0,0.008510179104260029,0.00777444982246734
3828.0,0.00851113050127905,0.007772548191607126
3829.0,0.008512090612163497,0.0077706509009898336
3830.0,0.008513059436051063,0.007768757986669869
3831.0,0.008514036972079435,0.007766869484701636
3832.0,0.008515023219386304,0.007764985431139533
3833.0,0.008516018177109359,0.007763105862037969
3834.0,0.008517021737032391,0.007761230756107976
3835.0,0.008518033252167453,0.007759359804274258
3836.0,0.008519052601822825,0.007757492978584026
3837.0,0.008520079770968763,0.00775563030752411
3838.0,0.008521114744575517,0.007753771819581338
3839.0,0.008522157507613341,0.007751917543242542
3840.0,0.008523208045052489,0.00775006750699455
3841.0,0.00852426634186321,0.007748221739324193
3842.0,0.00852533238301576,0.007746380268718298
3843.0,0.008526406153480388,0.007744543123663696
3844.0,0.00852748763822735,0.007742710332647219
3845.0,0.008528576822226895,0.007740881924155693
3846.0,0.008529673690449279,0.00773905792667595
3847.0,0.008530778227864752,0.007737238368694818
3848.0,0.00853189041944357,0.007735423278699128
3849.0,0.008533010250155982,0.007733612685175709
3850.0,0.00853413770497224,0.00773180661661139
3851.0,0.008535272768862597,0.007730005101493002
3852.0,0.00853641542679731,0.007728208168307374
3853.0,0.008537565663746626,0.007726415845541336
3854.0,0.0085387234646808,0.007724628161681716
3855.0,0.008539888814570086,0.007722845145215346
3856.0,0.008541061698384733,0.007721066824629054
3857.0,0.008542242101094995,0.00771929322840967
3858.0,0.008543430007671125,0.007717524385044023
3859.0,0.008544625403083378,0.007715760323018944
3860.0,0.008545828272302002,0.007714001070821263
3861.0,0.008547038600297253,0.007712246656937806
3862.0,0.008548256372039379,0.007710497109855408
3863.0,0.008549481572498638,0.007708752458060894
3864.0,0.00855071418664528,0.007707012730041096
3865.0,0.008551954199449556,0.007705277954282844
3866.0,0.00855320159588172,0.007703548159272966
3867.0,0.008554456360912026,0.007701823373498292
3868.0,0.008555718479510725,0.0077001036254456525
3869.0,0.008556987936648068,0.007698388943601877
3870.0,0.008558264717294314,0.007696679356453793
3871.0,0.008559548806419707,0.007694974892488234
3872.0,0.008560840188994502,0.007693275580192026
3873.0,0.008562138849988956,0.007691581448052001
3874.0,0.008563444774373317,0.007689892524554987
3875.0,0.00856475794711784,0.007688208838187815
3876.0,0.008566078353192775,0.007686530417437314
3877.0,0.008567405977568379,0.0076848572907903135
3878.0,0.008568740805214898,0.007683189486733643
3879.0,0.00857008282110259,0.007681527033754133
3880.0,0.008571432010201706,0.007679869960338611
3881.0,0.008572788357482496,0.0076782182949739096
3882.0,0.008574151847915218,0.007676572066146857
3883.0,0.008575522466470118,0.007674931302344283
3884.0,0.008576900198117453,0.007673296032053016
3885.0,0.008578285027827474,0.007671666283759887
3886.0,0.008579676940570435,0.007670042085951725
3887.0,0.008581075921316586,0.007668423467115361
3888.0,0.008582481955036182,0.007666810455737623
3889.0,0.008583895026699474,0.007665203080305341
3890.0,0.008585315121276714,0.007663601369305345
3891.0,0.008586742223738156,0.007662005351224464
3892.0,0.008588176319054055,0.007660415054549528
3893.0,0.008589617392194658,0.007658830507767367
3894.0,0.008591065428130219,0.007657251739364811
3895.0,0.008592520411830994,0.007655678777828689
3896.0,0.008593982328267231,0.007654111651645829
3897.0,0.008595451162409186,0.007652550389303064
3898.0,0.00859692689922711,0.007650995019287221
3899.0,0.008598409523691255,0.0076494455700851305
3900.0,0.008599899020771877,0.007647902070183622
3901.0,0.008601395375439224,0.007646364548069525
3902.0,0.008602898572663548,0.00764483303222967
3903.0,0.008604408597415108,0.007643307551150885
3904.0,0.00860592543466415,0.007641788133320001
3905.0,0.008607449069380931,0.007640274807223847
3906.0,0.008608979486535698,0.007638767601349254
3907.0,0.008610516671098712,0.0076372665441830495
3908.0,0.008612060608040217,0.007635771664212063
3909.0,0.00861361128233047,0.007634282989923127
3910.0,0.008615168678939723,0.007632800549803069
3911.0,0.008616732782838228,0.007631324372338719
3912.0,0.008618303578996237,0.007629854486016906
3913.0,0.008619881052384004,0.007628390919324461
3914.0,0.00862146518797178,0.007626933700748213
3915.0,0.00862305597072982,0.007625482858774991
3916.0,0.008624653385628374,0.007624038421891625
3917.0,0.008626257417637697,0.007622600418584945
3918.0,0.008627868051728037,0.00762116887734178
3919.0,0.008629485272869651,0.00761974382664896
3920.0,0.00863110906603279,0.007618325294993315
3921.0,0.008632739416187708,0.007616913310861674
3922.0,0.008634376308304654,0.007615507902740868
3923.0,0.008636019727353882,0.007614109099117724
3924.0,0.008637669658305647,0.007612716928479074
3925.0,0.0086393260861302,0.007611331419311747
3926.0,0.008640988995797792,0.007609952600102572
3927.0,0.008642658372278676,0.007608580499338379
3928.0,0.008644334200543105,0.007607215145505998
3929.0,0.008646016465561334,0.007605856567092258
3930.0,0.008647705152303613,0.007604504792583989
3931.0,0.008649400245740195,0.00760315985046802
3932.0,0.008651101730841331,0.007601821769231181
3933.0,0.008652809592577276,0.007600490577360303
3934.0,0.00865452381591828,0.007599166303342214
3935.0,0.008656244385834599,0.007597848975663744
3936.0,0.008657971287296482,0.007596538622811723
3937.0,0.008659704505274186,0.00759523527327298
3938.0,0.008661444024737957,0.007593938955534345
3939.0,0.008663189830658053,0.007592649698082647
3940.0,0.008664941908004724,0.007591367529404717
3941.0,0.008666700241748225,0.007590092477987384
3942.0,0.008668464816858805,0.0075888245723174765
3943.0,0.008670235618306718,0.007587563840881825
3944.0,0.00867201263106222,0.0075863103121672605
3945.0,0.008673795840095557,0.00758506401466061
3946.0,0.008675585230376986,0.0075838249768487055
3947.0,0.008677380786876758,0.0075825932272183755
3948.0,0.008679182494565126,0.0075813687942564495
3949.0,0.008680990338412343,0.007580151706449757
3950.0,0.008682804303388662,0.007578941992285128
3951.0,0.008684624374464333,0.007577739680249392
3952.0,0.008686450536609611,0.0075765447988293795
3953.0,0.008688282774794748,0.007575357376511919
3954.0,0.008690121056204123,0.007574177426209325
3955.0,0.008691964868803819,0.007573004541197822
3956.0,0.00869381396277153,0.007571838544363941
3957.0,0.008695668310861491,0.0075706794534973285
3958.0,0.008697527885827927,0.007569527286387636
3959.0,0.008699392660425066,0.007568382060824513
3960.0,0.008701262607407135,0.007567243794597607
3961.0,0.008703137699528364,0.007566112505496567
3962.0,0.00870501790954298,0.007564988211311042
3963.0,0.00870690321020521,0.0075638709298306815
3964.0,0.008708793574269284,0.007562760678845135
3965.0,0.008710688974489426,0.007561657476144051
3966.0,0.00871258938361987,0.007560561339517078
3967.0,0.00871449477441484,0.007559472286753864
3968.0,0.008716405119628564,0.007558390335644062
3969.0,0.00871832039201527,0.0075573155039773176
3970.0,0.00872024056432919,0.00755624780954328
3971.0,0.008722165609324544,0.0075551872701316
3972.0,0.008724095499755568,0.007554133903531924
3973.0,0.008726030208376485,0.007553087727533904
3974.0,0.008727969707941523,0.007552048759927187
3975.0,0.008729913971204914,0.007551017018501422
3976.0,0.008731862970920882,0.007549992521046259
3977.0,0.008733816679843655,0.007548975285351346
3978.0,0.008735775070727463,0.007547965329206333
3979.0,0.008737738116326534,0.007546962670400869
3980.0,0.008739705789395093,0.007545967326724603
3981.0,0.008741678062687372,0.007544979315967183
3982.0,0.008743654908957597,0.007543998655918258
3983.0,0.008745636300959996,0.007543025364367478
3984.0,0.008747622211448794,0.0075420594591044925
3985.0,0.008749612613178224,0.007541100957918949
3986.0,0.008751607478902513,0.007540149878600497
3987.0,0.008753606781375886,0.007539206238938786
3988.0,0.008755610493352573,0.007538270056723464
3989.0,0.008757618587586802,0.007537341349744182
3990.0,0.008759631036832801,0.0075364201357905865
3991.0,0.008761647813844796,0.007535506432652328
3992.0,0.008763668891377018,0.007534600258119056
3993.0,0.008765694242183694,0.007533701629980418
3994.0,0.008767723839019049,0.007532810566026064
3995.0,0.008769757654637314,0.007531927084045643
3996.0,0.008771795661792717,0.007531051201828803
3997.0,0.008773837833239484,0.007530182937165195
3998.0,0.008775884141731846,0.007529322307844466
3999.0,0.008777934560024028,0.007528469331656266
4000.0,0.00877998906087026,0.007527624026390243
4001.0,0.008782047617024768,0.007526786409836048
4002.0,0.008784110201241781,0.007525956499783329
4003.0,0.008786176786275527,0.007525134314021735
4004.0,0.008788247344880233,0.007524319870340914
4005.0,0.008790321849810129,0.007523513186530517
4006.0,0.008792400273819443,0.00752271428038019
4007.0,0.0087944825896624,0.007521923169679585
4008.0,0.00879656877009323,0.00752113987221835
4009.0,0.00879865878786616,0.007520364405786134
4010.0,0.00880075261573542,0.007519596788172586
4011.0,0.008802850226455236,0.007518837037167355
4012.0,0.008804951592779836,0.007518085170560089
4013.0,0.008807056687463448,0.00751734120614044
4014.0,0.0088091654832603,0.007516605161698053
4015.0,0.008811277952924622,0.00751587705502258
4016.0,0.00881339406921064,0.007515156903903669
4017.0,0.008815513804872582,0.007514444726130968
4018.0,0.008817637132664674,0.007513740539494129
4019.0,0.00881976402534115,0.007513044361782798
4020.0,0.008821894455656232,0.007512356210786625
4021.0,0.00882402839636415,0.007511676104295259
4022.0,0.00882616582021913,0.00751100406009835
4023.0,0.008828306699975405,0.007510340095985545
4024.0,0.0088304510083872,0.007509684229746494
4025.0,0.008832598718208741,0.007509036479170846
4026.0,0.008834749802194258,0.007508396862048251
4027.0,0.00883690423309798,0.007507765396168357
4028.0,0.008839061983674132,0.007507142099320814
4029.0,0.008841223026676946,0.007506526989295269
4030.0,0.008843387334860646,0.0075059200838813725
4031.0,0.00884555488097946,0.007505321400868774
4032.0,0.00884772563778762,0.00750473095804712
4033.0,0.00884989957803935,0.007504148773206062
4034.0,0.00885207667448888,0.007503574864135249
4035.0,0.008854256899890436,0.007503009248624329
4036.0,0.008856440226998248,0.007502451944462951
4037.0,0.008858626628566544,0.007501902969440763
4038.0,0.008860816077349553,0.007501362341347417
4039.0,0.008863008546101498,0.00750083007797256
4040.0,0.008865204007576611,0.00750030619710584
4041.0,0.00886740243452912,0.007499790716536909
4042.0,0.00886960379971325,0.007499283654055414
4043.0,0.008871808075883232,0.007498785027451004
4044.0,0.008874015235793294,0.007498294854513329
4045.0,0.00887622525219766,0.007497813153032037
4046.0,0.008878438097850562,0.007497339940796777
4047.0,0.008880653745506228,0.007496875235597198
4048.0,0.008882872167918884,0.00749641905522295
4049.0,0.008885093337842757,0.007495971417463682
4050.0,0.008887317228032078,0.007495532340109042
4051.0,0.008889543811241074,0.007495101840948679
4052.0,0.008891773060223972,0.007494679937772242
4053.0,0.008894004947735,0.007494266648369382
4054.0,0.008896239446528387,0.007493861990529746
4055.0,0.00889847652935836,0.007493465982042983
4056.0,0.008900716168979148,0.0074930786406987426
4057.0,0.008902958338144978,0.007492699984286674
4058.0,0.008905203009610077,0.007492330030596425
4059.0,0.008907450156128675,0.0074919687974176466
4060.0,0.008909699750454999,0.0074916163025399865
4061.0,0.008911951765343276,0.007491272563753094
4062.0,0.008914206173547736,0.007490937598846618
4063.0,0.008916462947822605,0.007490611425610208
4064.0,0.008918722060922115,0.007490294061833511
4065.0,0.008920983485600487,0.007489985525306179
4066.0,0.008923247194611955,0.00748968583381786
4067.0,0.008925513160710743,0.007489395005158201
4068.0,0.008927781356651083,0.007489113057116854
4069.0,0.008930051755187199,0.007488840007483467
4070.0,0.00893232432907332,0.0074885758740476874
4071.0,0.008934599051063677,0.007488320674599166
4072.0,0.008936875893912493,0.007488074426927552
4073.0,0.008939154830374,0.007487837148822493
4074.0,0.008941435833202423,0.007487608858073639
4075.0,0.008943718626561755,0.007487389237946489
4076.0,0.008946002862564483,0.0074871778747479115
4077.0,0.008948288503567055,0.007486974772275422
4078.0,0.008950575512986761,0.007486779935754094
4079.0,0.008952863854240892,0.007486593370408998
4080.0,0.008955153490746737,0.0074864150814652084
4081.0,0.00895744438592159,0.0074862450741477946
4082.0,0.008959736503182736,0.00748608335368183
4083.0,0.00896202980594747,0.007485929925292387
4084.0,0.008964324257633079,0.007485784794204536
4085.0,0.008966619821656854,0.00748564796564335
4086.0,0.008968916461436086,0.007485519444833901
4087.0,0.008971214140388066,0.007485399237001262
4088.0,0.00897351282193008,0.007485287347370502
4089.0,0.00897581246947942,0.007485183781166697
4090.0,0.00897811304645338,0.007485088543614915
4091.0,0.008980414516269247,0.007485001639940232
4092.0,0.00898271684234431,0.007484923075367717
4093.0,0.008985019988095862,0.0074848528551224435
4094.0,0.008987323916941192,0.007484790984429482
4095.0,0.00898962859229759,0.007484737468513908
4096.0,0.008991933977582345,0.007484692312600789
4097.0,0.00899424003621275,0.007484655521915201
4098.0,0.008996546731606091,0.007484627101682212
4099.0,0.008998854027179664,0.007484607057126898
4100.0,0.009001161886350754,0.007484595393474329
4101.0,0.009003470272536654,0.0074845921159495754
4102.0,0.009005779149154654,0.007484597229777712
4103.0,0.009008088479622043,0.007484610740183811
4104.0,0.00901039822735611,0.007484632652392942
4105.0,0.00901270835577415,0.0074846629716301795
4106.0,0.009015018828293449,0.007484701703120594
4107.0,0.009017329608331298,0.007484748852089257
4108.0,0.009019640659304988,0.007484804423761242
4109.0,0.009021951944631807,0.0074848684233616205
4110.0,0.00902426342772905,0.007484940856115464
4111.0,0.009026575072014003,0.007485021727247845
4112.0,0.009028886840903956,0.007485111041983836
4113.0,0.0090311986978162,0.007485208805548507
4114.0,0.009033510606168027,0.007485315023166933
4115.0,0.009035822529376725,0.007485429700064184
4116.0,0.009038134430859586,0.007485552841465331
4117.0,0.009040446274033899,0.007485684452595449
4118.0,0.009042758022316954,0.007485824538679609
4119.0,0.009045069639126041,0.007485973104942882
4120.0,0.009047381087878453,0.00748613015661034
4121.0,0.009049692331991478,0.007486295698907056
4122.0,0.009052003334882404,0.007486469737058102
4123.0,0.009054314059968522,0.007486652276288549
4124.0,0.009056624470667126,0.00748684332182347
4125.0,0.009058934530395505,0.0074870428788879366
4126.0,0.009061244202570947,0.00748725095270702
4127.0,0.009063553450610742,0.007487467548505795
4128.0,0.009065862237932182,0.0074876926715093306
4129.0,0.009068170527952557,0.007487926326942699
4130.0,0.009070478284089155,0.007488168520030975
4131.0,0.00907278546975927,0.0074884192559992275
4132.0,0.009075092048380187,0.00748867854007253
4133.0,0.009077397983369203,0.007488946377475955
4134.0,0.009079703238143602,0.007489222773434573
4135.0,0.009082007776120678,0.007489507733173457
4136.0,0.009084311560717718,0.0074898012619176784
4137.0,0.009086614555352016,0.0074901033648923105
4138.0,0.009088916723440858,0.0074904140473224246
4139.0,0.009091218028401538,0.007490733314433092
4140.0,0.009093518433651346,0.007491061171449385
4141.0,0.009095817902607568,0.007491397623596377
4142.0,0.009098116398687498,0.0074917426760991385
4143.0,0.009100413885308425,0.007492096334182741
4144.0,0.00910271032588764,0.007492458603072258
4145.0,0.009105005683842432,0.007492829487992762
4146.0,0.00910729992259009,0.007493208994169323
4147.0,0.009109593005547909,0.0074935971268270144
4148.0,0.009111884896133174,0.007493993891190908
4149.0,0.009114175557763178,0.007494399292486076
4150.0,0.00911646495385521,0.007494813335937589
4151.0,0.00911875304782656,0.0074952360267705204
4152.0,0.00912103980309452,0.007495667370209943
4153.0,0.00912332518307638,0.007496107371480927
4154.0,0.009125609151189429,0.007496556035808545
4155.0,0.009127891670850957,0.007497013368417869
4156.0,0.009130172705478255,0.007497479374533972
4157.0,0.009132452218488612,0.007497954059381924
4158.0,0.009134730173299316,0.0074984374281867995
4159.0,0.009137006533327665,0.0074989294861736696
4160.0,0.009139281261990942,0.0074994302385676045
4161.0,0.009141554322706441,0.007499939690593678
4162.0,0.009143825678891448,0.007500457847476962
4163.0,0.009146095293963258,0.007500984714442529
4164.0,0.00914836313133916,0.007501520296715449
4165.0,0.009150629154436441,0.007502064599520797
4166.0,0.009152893326672396,0.007502617628083642
4167.0,0.00915515561146431,0.007503179387629058
4168.0,0.009157415972229478,0.007503749883382117
4169.0,0.009159674372385187,0.0075043291205678896
4170.0,0.009161930775348728,0.007504917104411448
4171.0,0.009164185144537393,0.007505513840137866
4172.0,0.009166437443368468,0.007506119332972214
4173.0,0.009168687635259248,0.007506733588139565
4174.0,0.009170935683627021,0.00750735661086499
4175.0,0.009173181551889075,0.007507988406373562
4176.0,0.009175425203462706,0.007508628979890352
4177.0,0.009177666601765198,0.007509278336640433
4178.0,0.009179905710213843,0.007509936481848876
4179.0,0.009182142492225933,0.007510603420740755
4180.0,0.009184376911218758,0.0075112791585411395
4181.0,0.009186608930609606,0.007511963700475102
4182.0,0.009188838513815769,0.007512657051767717
4183.0,0.009191065624254539,0.007513359217644053
4184.0,0.0091932902253432,0.007514070203329184
4185.0,0.009195512280499049,0.007514790014048182
4186.0,0.009197731753139373,0.007515518655026119
4187.0,0.00919994860668146,0.007516256131488067
4188.0,0.009202162804542603,0.007517002448659097
4189.0,0.009204374310140094,0.0075177576117642815
4190.0,0.009206583086891219,0.007518521626028694
4191.0,0.009208789098213273,0.007519294496677404
4192.0,0.00921099230752354,0.007520076228935486
4193.0,0.009213192678239316,0.007520866828028011
4194.0,0.009215390173777888,0.007521666299180049
4195.0,0.00921758471697727,0.0075224744485650604
4196.0,0.009219776133587718,0.007523290606116501
4197.0,0.009221964373086339,0.007524114708679331
4198.0,0.009224149395939357,0.0075249467470028895
4199.0,0.009226331162612997,0.0075257867118365155
4200.0,0.009228509633573478,0.007526634593929549
4201.0,0.009230684769287024,0.007527490384031331
4202.0,0.009232856530219857,0.007528354072891199
4203.0,0.009235024876838204,0.0075292256512584955
4204.0,0.009237189769608281,0.007530105109882559
4205.0,0.009239351168996315,0.007530992439512729
4206.0,0.009241509035468528,0.007531887630898346
4207.0,0.009243663329491144,0.007532790674788749
4208.0,0.00924581401153038,0.007533701561933279
4209.0,0.009247961042052466,0.007534620283081274
4210.0,0.009250104381523622,0.007535546828982075
4211.0,0.009252243990410068,0.007536481190385022
4212.0,0.009254379829178032,0.0075374233580394545
4213.0,0.00925651185829373,0.007538373322694711
4214.0,0.00925864003822339,0.007539331075100133
4215.0,0.009260764329433234,0.0075402966060050605
4216.0,0.009262884692389482,0.007541269906158832
4217.0,0.00926500108755836,0.007542250966310787
4218.0,0.009267113475406086,0.007543239777210267
4219.0,0.009269221816398889,0.00754423632960661
4220.0,0.009271326071002986,0.0075452406142491575
4221.0,0.009273426199684605,0.007546252621887247
4222.0,0.009275522162909965,0.007547272343270222
4223.0,0.009277613921145289,0.007548299769147417
4224.0,0.0092797014348568,0.007549334890268177
4225.0,0.00928178466451072,0.0075503776973818385
4226.0,0.009283863570573274,0.007551428181237743
4227.0,0.009285938113510684,0.00755248633258523
4228.0,0.009288008253789169,0.007553552142173637
4229.0,0.009290073951874957,0.007554625600752308
4230.0,0.009292135168234269,0.00755570669907058
4231.0,0.009294191863333327,0.007556795427877792
4232.0,0.009296243997638351,0.007557891777923286
4233.0,0.00929829153161557,0.0075589957399564015
4234.0,0.009300334425731202,0.007560107304726476
4235.0,0.009302372640451471,0.007561226462982852
4236.0,0.0093044061362426,0.007562353205474867
4237.0,0.009306434873570812,0.007563487522951863
4238.0,0.009308458812902326,0.007564629406163178
4239.0,0.00931047791470337,0.007565778845858154
4240.0,0.009312492139440165,0.007566935832786128
4241.0,0.00931450144757893,0.007568100357696442
4242.0,0.009316505799585893,0.007569272411338435
4243.0,0.009318505155927276,0.007570451984461446
4244.0,0.009320499477069298,0.007571639067814815
4245.0,0.009322488723478184,0.007572833652147884
4246.0,0.009324472855620158,0.0075740357282099895
4247.0,0.00932645183396144,0.007575245286750474
4248.0,0.009328425618968253,0.007576462318518675
4249.0,0.009330394171106824,0.007577686814263934
4250.0,0.009332357450843369,0.0075789187647355895
4251.0,0.009334315418644117,0.0075801581606829834
4252.0,0.009336268034975285,0.007581404992855452
4253.0,0.009338215260303099,0.007582659252002339
4254.0,0.009340157055093784,0.007583920928872982
4255.0,0.009342093379813557,0.007585190014216721
4256.0,0.009344024194928644,0.007586466498782895
4257.0,0.009345949460905266,0.007587750373320846
4258.0,0.009347869138209649,0.0075890416285799124
4259.0,0.009349783187308013,0.0075903402553094326
4260.0,0.009351691568666581,0.007591646244258749
4261.0,0.009353594242751577,0.0075929595861772
4262.0,0.009355491170029222,0.007594280271814126
4263.0,0.00935738231096574,0.007595608291918866
4264.0,0.009359267626027352,0.00759694363724076
4265.0,0.009361147075680283,0.0075982862985291486
4266.0,0.009363020620390752,0.007599636266533371
4267.0,0.009364888220624987,0.007600993532002767
4268.0,0.009366749836849209,0.007602358085686676
4269.0,0.009368605429529638,0.007603729918334438
4270.0,0.009370454959132498,0.007605109020695393
4271.0,0.00937229838612401,0.00760649538351888
4272.0,0.009374135670970401,0.007607888997554241
4273.0,0.009375966774137892,0.007609289853550813
4274.0,0.009377791656092704,0.007610697942257938
4275.0,0.009379610277301062,0.007612113254424954
4276.0,0.009381422598229185,0.007613535780801203
4277.0,0.009383228579343301,0.0076149655121360215
4278.0,0.00938502818110963,0.007616402439178752
4279.0,0.009386821363994392,0.0076178465526787345
4280.0,0.009388608088463814,0.007619297843385307
4281.0,0.009390388314984116,0.007620756302047809
4282.0,0.009392162004021523,0.007622221919415583
4283.0,0.009393929116042254,0.007623694686237965
4284.0,0.009395689611512537,0.007625174593264299
4285.0,0.00939744345089859,0.007626661631243922
4286.0,0.009399190594666637,0.0076281557909261746
4287.0,0.009400931003282901,0.007629657063060396
4288.0,0.009402664637213608,0.007631165438395928
4289.0,0.009404391456924973,0.007632680907682108
4290.0,0.009406111422883227,0.007634203461668275
4291.0,0.009407824495554587,0.007635733091103772
4292.0,0.009409530635405278,0.007637269786737937
4293.0,0.009411229802901525,0.00763881353932011
4294.0,0.009412921958509544,0.00764036433959963
4295.0,0.009414607062695562,0.007641922178325838
4296.0,0.009416285075925804,0.007643487046248074
4297.0,0.009417955958666489,0.007645058934115677
4298.0,0.009419619671383841,0.007646637832677987
4299.0,0.009421276174544082,0.007648223732684343
4300.0,0.009422925428613435,0.007649816624884086
4301.0,0.009424567394058125,0.007651416500026555
4302.0,0.00942620203134437,0.00765302334886109
4303.0,0.009427829300938394,0.007654637162137031
4304.0,0.009429449163306425,0.007656257930603718
4305.0,0.00943106157891468,0.007657885645010489
4306.0,0.009432666508229383,0.0076595202961066864
4307.0,0.009434263911716756,0.007661161874641649
4308.0,0.009435853749843025,0.007662810371364717
4309.0,0.00943743598307441,0.007664465777025228
4310.0,0.009439010571877134,0.007666128082372523
4311.0,0.00944057747671742,0.007667797278155943
4312.0,0.00944213665806149,0.0076694733551248276
4313.0,0.009443688076375568,0.007671156304028515
4314.0,0.009445231692125874,0.007672846115616347
4315.0,0.009446767465778634,0.007674542780637661
4316.0,0.00944829535780007,0.007676246289841798
4317.0,0.009449815328656403,0.007677956633978098
4318.0,0.009451327338813858,0.007679673803795902
4319.0,0.009452831348738656,0.007681397790044547
4320.0,0.00945432731889702,0.007683128583473375
4321.0,0.009455815209755171,0.007684866174831723
4322.0,0.009457295126588272,0.007686610276202813
4323.0,0.009458767422669292,0.0076883601224300374
4324.0,0.009460232088397774,0.007690115646659925
4325.0,0.009461689092946035,0.007691876822888067
4326.0,0.009463138405486387,0.0076936436251100505
4327.0,0.009464579995191144,0.0076954160273214655
4328.0,0.00946601383123262,0.007697194003517901
4329.0,0.009467439882783129,0.007698977527694946
4330.0,0.009468858119014989,0.007700766573848187
4331.0,0.009470268509100512,0.007702561115973216
4332.0,0.009471671022212011,0.0077043611280656205
4333.0,0.009473065627521803,0.00770616658412099
4334.0,0.009474452294202202,0.007707977458134914
4335.0,0.009475830991425519,0.00770979372410298
4336.0,0.009477201688364073,0.007711615356020777
4337.0,0.009478564354190177,0.0077134423278838946
4338.0,0.009479918958076145,0.007715274613687922
4339.0,0.009481265469194288,0.007717112187428448
4340.0,0.00948260385671693,0.0077189550231010606
4341.0,0.009483934089816373,0.007720803094701349
4342.0,0.00948525613766494,0.007722656376224902
4343.0,0.009486569969434942,0.007724514841667311
4344.0,0.009487875554298695,0.007726378465024161
4345.0,0.009489172861428512,0.007728247220291044
4346.0,0.009490461859996711,0.007730121081463547
4347.0,0.009491742519175601,0.00773200002253726
4348.0,0.0094930148081375,0.007733884017507772
4349.0,0.00949427869605472,0.007735773040370671
4350.0,0.009495534152099576,0.007737667065121547
4351.0,0.009496781145444385,0.007739566065755988
4352.0,0.00949801964526146,0.007741470016269583
4353.0,0.009499249620723113,0.007743378890657922
4354.0,0.009500471041001662,0.007745292662916593
4355.0,0.00950168387526942,0.0077472113070411845
4356.0,0.009502888092698699,0.007749134797027287
4357.0,0.009504083662461816,0.007751063106870489
4358.0,0.009505270553731087,0.007752996210566376
4359.0,0.009506448735678822,0.007754934082110543
4360.0,0.009507618177477339,0.007756876695498574
4361.0,0.009508778848298951,0.00775882402472606
4362.0,0.009509930717315972,0.0077607760437885896
4363.0,0.009511073753700718,0.007762732726681751
4364.0,0.009512207926625502,0.007764694047401134
4365.0,0.009513333205262637,0.007766659979942329
4366.0,0.009514449558784442,0.007768630498300922
4367.0,0.009515556956363226,0.007770605576472502
4368.0,0.009516655367171306,0.007772585188452661
4369.0,0.009517744760380998,0.0077745693082369866
4370.0,0.009518825105164615,0.007776557909821066
4371.0,0.00951989637069447,0.0077785509672004885
4372.0,0.009520958526142879,0.0077805484543708465
4373.0,0.009522011540682156,0.007782550345327723
4374.0,0.009523055383484615,0.007784556614066712
4375.0,0.00952409002372257,0.007786567234583401
4376.0,0.009525115430568339,0.0077885821808733775
4377.0,0.00952613157319423,0.007790601426932233
4378.0,0.009527138420772564,0.007792624946755553
4379.0,0.00952813594247565,0.007794652714338928
4380.0,0.009529124107475804,0.00779668470367795
4381.0,0.009530102884945345,0.007798720888768203
4382.0,0.009531072244056582,0.007800761243605279
4383.0,0.00953203215398183,0.0078028057421847645
4384.0,0.009532982583893405,0.007804854358502253
4385.0,0.009533923502963618,0.007806907066553327
4386.0,0.00953485488036479,0.007808963840333582
4387.0,0.009535776685269231,0.0078110246538386
4388.0,0.009536688886849254,0.007813089481063977
4389.0,0.009537591454277178,0.007815158296005298
4390.0,0.009538484356725312,0.007817231072658151
4391.0,0.009539367563365975,0.007819307785018128
4392.0,0.00954024104337148,0.007821388407080814
4393.0,0.009541104765914141,0.007823472912841802
4394.0,0.00954195870016627,0.007825561276296678
4395.0,0.009542802815300186,0.007827653471441034
4396.0,0.0095436370804882,0.007829749472270458
4397.0,0.00954446146490263,0.007831849252780534
4398.0,0.009545275937715786,0.007833952786966858
4399.0,0.009546080468099984,0.007836060048825014
